City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Mumbai,06-05-2021,33.1,28.5,30.7,42.8,34.2,38.4,25.9,75.91,23.5,204.5,1007.5,32.5,3.5,06-05-2021 06:08,06-05-2021 19:02,0.89,Partially cloudy,Partly cloudy throughout the day.
Mumbai,07-05-2021,33.4,28.6,30.8,43.6,34.2,38.1,25.6,74.31,18.4,240.1,1008.6,30.9,3.3,07-05-2021 06:07,07-05-2021 19:02,0.92,Partially cloudy,Partly cloudy throughout the day.
Mumbai,08-05-2021,32.9,28.4,30.7,44.3,33.4,38.5,25.9,75.64,22.3,269.4,1007.3,20.7,3.4,08-05-2021 06:07,08-05-2021 19:03,0.96,Partially cloudy,Partly cloudy throughout the day.
Mumbai,09-05-2021,33.3,28.5,31,43.5,34.1,38.9,25.9,74.78,21.2,205.5,1006.6,32.1,3.6,09-05-2021 06:06,09-05-2021 19:03,0.98,Partially cloudy,Partly cloudy throughout the day.
Mumbai,10-05-2021,33.8,28.9,31,40.4,33.9,37.2,24.6,69.48,31.7,262.5,1006.5,25.5,3.8,10-05-2021 06:06,10-05-2021 19:04,1,Partially cloudy,Partly cloudy throughout the day.
Mumbai,11-05-2021,33.1,28.6,30.5,39.6,33.4,35.9,24.1,69.38,22.3,264.8,1007.1,34.3,3.9,11-05-2021 06:05,11-05-2021 19:04,1,Partially cloudy,Partly cloudy throughout the day.
Mumbai,12-05-2021,33,28.8,30.7,38.8,33,35.6,23.5,65.98,21.7,244.5,1005.6,43.7,3.8,12-05-2021 06:05,12-05-2021 19:04,0,Partially cloudy,Partly cloudy throughout the day.
Mumbai,13-05-2021,32.8,29,30.6,38.6,32.8,35.3,23.3,65.43,20.5,225.6,1004.9,40,3.7,13-05-2021 06:05,13-05-2021 19:05,0.01,Partially cloudy,Partly cloudy throughout the day.
Mumbai,14-05-2021,33.1,28,30.6,40,32,36.1,24.1,68.67,21.2,260,1002.7,31.3,4,14-05-2021 06:04,14-05-2021 19:05,0.03,Partially cloudy,Partly cloudy throughout the day.
Mumbai,15-05-2021,36.7,29.3,32.7,45.3,33,38.4,23.3,59.79,19.2,205.4,999.6,84.6,3.3,15-05-2021 06:04,15-05-2021 19:05,0.06,Partially cloudy,Partly cloudy throughout the day.
Mumbai,16-05-2021,36.7,27.8,32.3,40.6,31.3,37,23,59.74,33.5,78.8,997.5,91.3,3.7,16-05-2021 06:04,16-05-2021 19:06,0.09,Overcast,Cloudy skies throughout the day.
Mumbai,17-05-2021,32,24.3,27.1,38.2,24.3,28.8,24,84.51,70.3,130.1,995.7,97.7,2.1,17-05-2021 06:03,17-05-2021 19:06,0.14,Overcast,Cloudy skies throughout the day.
Mumbai,18-05-2021,30.8,28,29.3,38.9,33.6,36.8,26.4,84.68,41,172.4,1001.6,96.1,2.9,18-05-2021 06:03,18-05-2021 19:07,0.18,Overcast,Cloudy skies throughout the day.
Mumbai,19-05-2021,31,26.7,28.7,38.7,29.7,34.7,25.9,85.31,24.1,176.8,1003.8,79.4,3.1,19-05-2021 06:03,19-05-2021 19:07,0.23,Partially cloudy,Partly cloudy throughout the day.
Mumbai,20-05-2021,32.4,26.8,29.7,40.1,30.3,36,25.6,79.4,16.7,182.8,1006.3,50.4,3.6,20-05-2021 06:02,20-05-2021 19:07,0.28,Partially cloudy,Partly cloudy throughout the day.
Mumbai,21-05-2021,32.7,28,30.2,38.8,33.6,36.6,25.2,75.43,21.1,179.5,1007,41.9,3.6,21-05-2021 06:02,21-05-2021 19:08,0.34,Partially cloudy,Partly cloudy throughout the day.
Mumbai,22-05-2021,32.8,29,30.7,39.5,35,37.5,25.2,72.57,18.7,254.5,1006.5,54.5,3.3,22-05-2021 06:02,22-05-2021 19:08,0.39,Partially cloudy,Partly cloudy throughout the day.
Mumbai,23-05-2021,32.8,29.3,30.8,39.7,35.9,37.6,25.2,72.48,24.8,267.5,1007.3,44.4,3.7,23-05-2021 06:02,23-05-2021 19:09,0.44,Partially cloudy,Partly cloudy throughout the day.
Mumbai,24-05-2021,33.1,29,31,41.1,35,38.4,25.6,73.45,23,275.8,1008.3,39.5,4,24-05-2021 06:01,24-05-2021 19:09,0.47,Partially cloudy,Partly cloudy throughout the day.
Mumbai,25-05-2021,32.7,29.4,30.8,42.6,35.9,38.6,25.9,75.11,20.5,265.8,1006.7,47.5,3.7,25-05-2021 06:01,25-05-2021 19:09,0.49,Partially cloudy,Partly cloudy throughout the day.
Mumbai,26-05-2021,32.4,28.4,30.7,38.8,33.5,37,24.8,71.2,20.5,259.9,1005.8,53.5,4.1,26-05-2021 06:01,26-05-2021 19:10,0.5,Partially cloudy,Partly cloudy throughout the day.
Mumbai,27-05-2021,32.6,29.8,30.8,41.8,35.5,38.2,25.6,73.71,23.6,237.8,1005.8,55.9,3.6,27-05-2021 06:01,27-05-2021 19:10,0.51,Partially cloudy,Partly cloudy throughout the day.
Mumbai,28-05-2021,32.9,29.9,31.2,43.3,36.7,39.7,26.3,75.4,21.7,238.1,1006.1,50.6,4.1,28-05-2021 06:01,28-05-2021 19:10,0.53,Partially cloudy,Partly cloudy throughout the day.
Mumbai,29-05-2021,33.4,29.9,31.2,42.4,37,39.6,26.1,74.72,19.9,229.3,1006.8,54.1,3.9,29-05-2021 06:01,29-05-2021 19:11,0.56,Partially cloudy,Partly cloudy throughout the day.
Mumbai,30-05-2021,32.8,29,31,43.5,34.6,39,25.9,74.38,19.9,185.8,1006.8,59.5,3.4,30-05-2021 06:00,30-05-2021 19:11,0.61,Partially cloudy,Partly cloudy throughout the day.
Mumbai,31-05-2021,31.4,26.5,29.4,41.3,26.5,36.3,26,81.95,16.6,156.5,1005.2,74.9,3.2,31-05-2021 06:00,31-05-2021 19:12,0.66,Partially cloudy,Partly cloudy throughout the day.
Mumbai,01-06-2021,33.2,26,29.9,44,26,36.9,26.2,80.77,21.1,149.1,1005.2,66.2,3.6,01-06-2021 06:00,01-06-2021 19:12,0.71,Partially cloudy,Partly cloudy throughout the day.
Mumbai,02-06-2021,32.1,26.6,29.2,42.3,26.6,35.5,26.1,83.98,16.7,155.2,1005.9,82.4,3.2,02-06-2021 06:00,02-06-2021 19:12,0.76,Partially cloudy,Partly cloudy throughout the day.
Mumbai,03-06-2021,33.1,27,30.4,41.6,30.4,36.3,24.6,72.09,21.2,162.7,1006.6,64.5,3.9,03-06-2021 06:00,03-06-2021 19:13,0.81,Partially cloudy,Clearing in the afternoon.
Mumbai,04-06-2021,33.1,27,30,41.7,29.6,35.7,24.3,71.72,20.6,166.3,1007.4,53.3,3.9,04-06-2021 06:00,04-06-2021 19:13,0.86,Partially cloudy,Partly cloudy throughout the day.
Mumbai,05-06-2021,32.4,28,29.7,39.6,31.9,35.2,24.6,74.13,13.6,137.9,1006.6,85.9,3.5,05-06-2021 06:00,05-06-2021 19:13,0.9,Partially cloudy,Partly cloudy throughout the day.
Mumbai,06-06-2021,32.1,24.9,28.6,37.9,24.9,32.5,24.4,79.08,19.9,165.8,1007.1,64.5,3.8,06-06-2021 06:00,06-06-2021 19:14,0.94,Partially cloudy,Partly cloudy throughout the day.
Mumbai,07-06-2021,32.2,25,28.8,38.8,25,33.5,24.9,79.9,19.6,182.6,1007.4,70.7,3.4,07-06-2021 06:00,07-06-2021 19:14,0.97,Partially cloudy,Partly cloudy throughout the day.
Mumbai,08-06-2021,30.7,25.9,27.7,37.7,25.9,32.3,25.7,88.76,15.4,165.5,1006.3,83.7,2.9,08-06-2021 06:00,08-06-2021 19:14,0.99,Partially cloudy,Partly cloudy throughout the day.
Mumbai,09-06-2021,28,24.7,26,33.6,24.7,27.2,25.1,94.7,22.3,151.2,1005.2,94.6,2.2,09-06-2021 06:00,09-06-2021 19:15,1,Overcast,Cloudy skies throughout the day.
Mumbai,10-06-2021,29,24.8,26.2,34.7,24.8,27.4,24.9,92.95,24.2,160.3,1004.7,91.2,2.8,10-06-2021 06:00,10-06-2021 19:15,0,Overcast,Cloudy skies throughout the day.
Mumbai,11-06-2021,29.8,25,26.7,36.9,25,28.7,25.6,93.61,20.5,152.2,1003.9,93.9,2.7,11-06-2021 06:00,11-06-2021 19:15,0.01,Overcast,Cloudy skies throughout the day.
Mumbai,12-06-2021,30,25,27.4,37,25,31.1,25.9,92.1,22.3,191,1003.3,92.8,2.5,12-06-2021 06:00,12-06-2021 19:16,0.02,Overcast,Cloudy skies throughout the day.
Mumbai,13-06-2021,31.7,27,29.1,41.8,31.8,36.5,26.7,87,20.5,194.5,1003.2,73.9,3.1,13-06-2021 06:01,13-06-2021 19:16,0.04,Partially cloudy,Partly cloudy throughout the day.
Mumbai,14-06-2021,32.2,27.6,30.1,42.4,31.5,38.2,26.5,81.72,18.8,237.9,1001.8,62,3.7,14-06-2021 06:01,14-06-2021 19:16,0.08,Partially cloudy,Partly cloudy throughout the day.
Mumbai,15-06-2021,31,26.4,28.4,40.4,26.4,34.8,26.4,89.08,20.3,182.2,1000.6,84,3,15-06-2021 06:01,15-06-2021 19:17,0.12,Partially cloudy,Partly cloudy throughout the day.
Mumbai,16-06-2021,28.7,25.1,26.9,35.8,25.1,30.2,25.6,92.95,21.7,149.9,1001,93.5,2.9,16-06-2021 06:01,16-06-2021 19:17,0.16,Overcast,Cloudy skies throughout the day.
Mumbai,17-06-2021,29,25,27.3,38.2,25,31.3,26,92.78,31,203.9,1001.8,94.1,2.2,17-06-2021 06:01,17-06-2021 19:17,0.21,Overcast,Cloudy skies throughout the day.
Mumbai,18-06-2021,32,26,29.5,42.4,26,37,26.5,84.35,25.4,225.6,1002.5,89.6,2.7,18-06-2021 06:01,18-06-2021 19:17,0.27,Partially cloudy,Partly cloudy throughout the day.
Mumbai,19-06-2021,31.2,25,27.6,39.2,25,31.4,25.1,86.77,20.7,199.1,1004.9,88.8,3,19-06-2021 06:01,19-06-2021 19:18,0.32,Partially cloudy,Partly cloudy throughout the day.
Mumbai,20-06-2021,31.7,26,29.6,40.7,26,36.4,25.9,80.5,25.9,223.5,1006.2,79.6,2.8,20-06-2021 06:02,20-06-2021 19:18,0.38,Partially cloudy,Partly cloudy throughout the day.
Mumbai,21-06-2021,32.1,25.9,29,40.5,25.9,34.1,25.6,82.96,23.5,199.6,1007,65.5,3,21-06-2021 06:02,21-06-2021 19:18,0.42,Partially cloudy,Partly cloudy throughout the day.
Mumbai,22-06-2021,32,28.4,30.1,41.7,34,37.7,26.1,79.29,23.5,243,1006.9,58,3.2,22-06-2021 06:02,22-06-2021 19:18,0.46,Partially cloudy,Partly cloudy throughout the day.
Mumbai,23-06-2021,32,27.5,30,40.7,32.5,37,25.7,77.84,24.1,246.8,1006.4,61.3,3.3,23-06-2021 06:02,23-06-2021 19:19,0.49,Partially cloudy,Partly cloudy throughout the day.
Mumbai,24-06-2021,30.7,27,29.1,37.9,31.9,35.1,25.5,81.37,22.3,223.6,1006.9,86,3.1,24-06-2021 06:03,24-06-2021 19:19,0.5,Partially cloudy,Partly cloudy throughout the day.
Mumbai,25-06-2021,29,25.4,27.1,33.9,25.4,29.8,25,88.48,22.3,191.8,1005.9,93.9,2.8,25-06-2021 06:03,25-06-2021 19:19,0.51,Overcast,Cloudy skies throughout the day.
Mumbai,26-06-2021,31.7,25.9,29,39.7,25.9,33.9,25.6,82.54,20.5,211.7,1005.8,62.5,3.2,26-06-2021 06:03,26-06-2021 19:19,0.53,Partially cloudy,Partly cloudy throughout the day.
Mumbai,27-06-2021,30,26,27.8,37.5,26,32,25.3,86.58,23,203.4,1007.6,79,2.9,27-06-2021 06:03,27-06-2021 19:19,0.55,Partially cloudy,Partly cloudy throughout the day.
Mumbai,28-06-2021,30.1,25.8,28.1,37,25.8,32.1,25.3,85.49,23.5,184.2,1006.8,85.7,3.5,28-06-2021 06:04,28-06-2021 19:19,0.59,Partially cloudy,Partly cloudy throughout the day.
Mumbai,29-06-2021,31.4,26.5,28.9,39.1,26.5,34.7,25.7,83.44,20.5,185.7,1006.1,67.6,3.6,29-06-2021 06:04,29-06-2021 19:19,0.64,Partially cloudy,Partly cloudy throughout the day.
Mumbai,30-06-2021,30.7,27,28.7,40.1,31.8,35.1,26.1,86.38,19.4,165.5,1006.1,74.1,3.2,30-06-2021 06:04,30-06-2021 19:19,0.69,Partially cloudy,Partly cloudy throughout the day.
Chennai,01-04-2021,39,27,31.3,46.9,30.1,37.6,24.6,69.71,22.3,219.6,1003.8,12.8,6,01-04-2021 06:05,01-04-2021 18:20,0.6,Clear,Clear conditions throughout the day.
Chennai,02-04-2021,41,28,32.4,41.5,31.9,36.6,22.3,59.49,18.4,219.2,1004,15.1,6.3,02-04-2021 06:04,02-04-2021 18:20,0.65,Clear,Clear conditions throughout the day.
Chennai,03-04-2021,38,27,30.9,44.6,30.1,37.1,24.7,70.97,24.1,198,1005.2,23.7,6.1,03-04-2021 06:03,03-04-2021 18:20,0.7,Partially cloudy,Partly cloudy throughout the day.
Chennai,04-04-2021,35,28,30.2,45.8,32.7,37,25.5,76.39,22.3,161.1,1007,35.3,5.5,04-04-2021 06:03,04-04-2021 18:20,0.76,Partially cloudy,Clearing in the afternoon.
Chennai,05-04-2021,33,28,29.9,42.1,31.9,35.6,24.8,74.85,16.6,134.6,1008.6,38.5,5.7,05-04-2021 06:02,05-04-2021 18:20,0.81,Partially cloudy,Partly cloudy throughout the day.
Chennai,06-04-2021,33.2,26,29.2,38.9,26,32.8,23.6,72.87,16.6,102.3,1009.8,38,5.9,06-04-2021 06:01,06-04-2021 18:20,0.86,Partially cloudy,Partly cloudy throughout the day.
Chennai,07-04-2021,33,25,28.9,38.1,25,32.2,23.2,72.16,25.9,168.8,1010.7,30.8,6.1,07-04-2021 06:01,07-04-2021 18:21,0.91,Partially cloudy,Partly cloudy throughout the day.
Chennai,08-04-2021,32.6,25.9,28.6,36.5,25.9,30.9,22.3,69.75,26.7,157.5,1009.5,28.9,5.7,08-04-2021 06:00,08-04-2021 18:21,0.94,Partially cloudy,Partly cloudy throughout the day.
Chennai,09-04-2021,32.1,25.9,28.6,35.3,25.9,30.6,21.6,66.93,31,154.7,1009.2,29,5.7,09-04-2021 05:59,09-04-2021 18:21,0.97,Partially cloudy,Partly cloudy throughout the day.
Chennai,10-04-2021,32,25.9,28.8,37.7,25.9,31.9,22.7,70.16,26.3,132.8,1010.4,36.5,6.1,10-04-2021 05:59,10-04-2021 18:21,0.99,Partially cloudy,Partly cloudy throughout the day.
Chennai,11-04-2021,32.6,26.5,29,37.9,26.5,32.7,23.3,72.13,27.7,121.5,1011.2,39.7,6.2,11-04-2021 05:58,11-04-2021 18:21,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,12-04-2021,32.1,26,28.8,38.8,26,32.5,23.5,73.71,28.5,137.3,1011.3,47.3,6.4,12-04-2021 05:58,12-04-2021 18:21,0,Partially cloudy,Partly cloudy throughout the day.
Chennai,13-04-2021,32.1,27.3,29.2,38.5,30.7,33.5,23.7,72.55,16.8,199.6,1010.8,44.4,5.7,13-04-2021 05:57,13-04-2021 18:21,0.01,Partially cloudy,Partly cloudy throughout the day.
Chennai,14-04-2021,33.9,25.9,28.7,40.5,25.9,32.9,24,76.08,13.5,228.7,1010.4,61.9,5.3,14-04-2021 05:56,14-04-2021 18:21,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Chennai,15-04-2021,30.5,25,27.8,35,25,30.7,23.1,76.21,15.4,206.3,1010.3,63.9,5.5,15-04-2021 05:56,15-04-2021 18:21,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Chennai,16-04-2021,33,25,29,39.5,25,32.7,23.8,74.24,12.9,179.6,1009.5,43,5.9,16-04-2021 05:55,16-04-2021 18:21,0.08,Partially cloudy,Partly cloudy throughout the day.
Chennai,17-04-2021,34.4,27.5,30.2,41.3,31,35.1,24.1,71.14,12.9,175,1002.4,32,6.2,17-04-2021 05:55,17-04-2021 18:21,0.12,Partially cloudy,Partly cloudy throughout the day.
Chennai,18-04-2021,33.9,27.1,30.2,40.4,30.9,35.4,24.3,72.09,15.4,163.3,1011.4,42.6,6.6,18-04-2021 05:54,18-04-2021 18:22,0.16,Partially cloudy,Partly cloudy throughout the day.
Chennai,19-04-2021,33.7,27.7,30.2,43.8,31.4,36.4,25,74.56,16.8,173.5,1009.2,29,6.1,19-04-2021 05:53,19-04-2021 18:22,0.21,Partially cloudy,Partly cloudy throughout the day.
Chennai,20-04-2021,34.5,28.1,30.5,42.2,33,36.5,24.8,72.85,14.9,166.9,1008.4,43.1,6,20-04-2021 05:53,20-04-2021 18:22,0.26,Partially cloudy,Partly cloudy throughout the day.
Chennai,21-04-2021,33.5,28.2,30.2,41.5,33.2,36.3,25,74.59,15.4,150.1,1009.9,30.4,5.9,21-04-2021 05:52,21-04-2021 18:22,0.31,Partially cloudy,Partly cloudy throughout the day.
Chennai,22-04-2021,34.2,28,30.3,43.3,32.7,36.2,24.8,73.35,19.2,194.8,1010.1,39.8,6.1,22-04-2021 05:52,22-04-2021 18:22,0.36,Partially cloudy,Partly cloudy throughout the day.
Chennai,23-04-2021,33.9,28,30.3,39.3,29.4,35.1,23.8,69.42,28.8,210.5,1004.3,35.1,6,23-04-2021 05:51,23-04-2021 18:22,0.41,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-04-2021,33.6,28.4,30.3,43.5,33.4,36.3,24.8,72.96,20.9,209.7,1009,44.9,6.1,24-04-2021 05:51,24-04-2021 18:22,0.45,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-04-2021,33.3,28.4,30.2,41.7,33.4,36.2,24.8,73.34,15.4,200.5,1008.7,39.1,6.2,25-04-2021 05:50,25-04-2021 18:23,0.48,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-04-2021,32.9,28,30.1,40.4,31.9,35.3,24.2,70.96,19.2,158.3,1008.2,41.6,6.3,26-04-2021 05:50,26-04-2021 18:23,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,27-04-2021,34,28,30.4,42.1,30.3,35.7,24.3,70.34,21.6,172.8,1008.6,37.4,6,27-04-2021 05:49,27-04-2021 18:23,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-04-2021,34.6,28.3,30.7,42.9,33.3,36.6,24.5,70.67,17.1,172.1,1008.9,30.5,6,28-04-2021 05:49,28-04-2021 18:23,0.52,Partially cloudy,Partly cloudy throughout the day.
Chennai,29-04-2021,34.6,28.3,30.8,41.9,30,36,24.1,68.25,16.8,158.1,1008.3,24.2,6.1,29-04-2021 05:48,29-04-2021 18:23,0.54,Partially cloudy,Partly cloudy throughout the day.
Chennai,30-04-2021,33.5,28.5,30.6,42.3,33.6,36.8,24.8,71.91,18.2,139.3,1008,39.2,6.6,30-04-2021 05:48,30-04-2021 18:23,0.58,Partially cloudy,Partly cloudy throughout the day.
Chennai,01-05-2021,33.8,27.9,30.7,42.9,31.7,36.7,24.6,70.26,18.1,138.2,1008.4,46.6,6.6,01-05-2021 05:48,01-05-2021 18:24,0.63,Partially cloudy,Partly cloudy throughout the day.
Chennai,02-05-2021,34.1,27.9,30.8,41.6,31.7,36.2,24.1,68.39,16.6,128.4,1008.6,47.3,6.9,02-05-2021 05:47,02-05-2021 18:24,0.68,Partially cloudy,Partly cloudy throughout the day.
Chennai,03-05-2021,33.8,28.1,30.8,41.3,32.8,36.2,24.1,68.15,13.5,129.8,1008,49.3,6.5,03-05-2021 05:47,03-05-2021 18:24,0.74,Partially cloudy,Partly cloudy throughout the day.
Chennai,04-05-2021,33.6,27.4,30.8,40.6,30.8,36,23.9,67.72,18.1,155.8,991.7,43.5,6.6,04-05-2021 05:46,04-05-2021 18:24,0.79,Partially cloudy,Partly cloudy throughout the day.
Chennai,05-05-2021,34,27,30.6,43.3,30.6,35.9,24.1,68.96,19.6,139.7,1007.7,36.2,6.8,05-05-2021 05:46,05-05-2021 18:24,0.84,Partially cloudy,Partly cloudy throughout the day.
Chennai,06-05-2021,34,28.1,30.8,41.3,32.1,36.3,24.1,68.45,19.2,132,1008.8,41.5,6.9,06-05-2021 05:46,06-05-2021 18:25,0.89,Partially cloudy,Partly cloudy throughout the day.
Chennai,07-05-2021,33.8,28.7,30.8,41.2,34.1,36.4,24.1,68.2,22,156.2,1009.5,45.9,6.9,07-05-2021 05:45,07-05-2021 18:25,0.92,Partially cloudy,Partly cloudy throughout the day.
Chennai,08-05-2021,33.3,28.6,30.5,40.9,33,35.7,23.9,67.92,19.6,156.1,1008.7,48.2,6.7,08-05-2021 05:45,08-05-2021 18:25,0.96,Partially cloudy,Partly cloudy throughout the day.
Chennai,09-05-2021,33.4,28,30.7,41.2,32,35.9,23.9,67.77,19.6,147.3,1006.8,41.5,6.7,09-05-2021 05:45,09-05-2021 18:25,0.98,Partially cloudy,Partly cloudy throughout the day.
Chennai,10-05-2021,33.6,28.6,30.8,41.4,32.9,36.3,24.1,68.2,22.5,184.5,1006.8,38.5,6.7,10-05-2021 05:44,10-05-2021 18:25,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,11-05-2021,35.7,27.9,31.3,42.8,31.8,37.1,24.3,67.42,26.3,200.5,1005.9,39.3,6.8,11-05-2021 05:44,11-05-2021 18:26,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,12-05-2021,34.5,28.3,31.1,44.1,33.4,37.8,25,71,27.4,188.2,984,49.7,6.2,12-05-2021 05:44,12-05-2021 18:26,0,Partially cloudy,Partly cloudy throughout the day.
Chennai,13-05-2021,34.3,29,30.9,43.7,34.5,37.8,25.2,72.39,24.9,179.6,1004.5,40.7,6.9,13-05-2021 05:43,13-05-2021 18:26,0.01,Partially cloudy,Partly cloudy throughout the day.
Chennai,14-05-2021,35,28.5,30.9,43.9,33.7,37.6,25.1,71.63,26.3,181.1,1003.9,48.2,6.7,14-05-2021 05:43,14-05-2021 18:26,0.03,Partially cloudy,Partly cloudy throughout the day.
Chennai,15-05-2021,33.4,29.1,30.8,39.8,31.5,35.7,23.4,65.71,28.8,178.5,1003.3,53.1,7.3,15-05-2021 05:43,15-05-2021 18:27,0.06,Partially cloudy,Partly cloudy throughout the day.
Chennai,16-05-2021,34,28.5,30.4,40.6,31.3,35.7,24,69.55,28.1,178.4,1001,50.3,6.6,16-05-2021 05:43,16-05-2021 18:27,0.09,Partially cloudy,Partly cloudy throughout the day.
Chennai,17-05-2021,34.3,28.9,30.8,40.6,33.6,36.7,24.4,69.77,23.5,170,1005.7,33,6.8,17-05-2021 05:42,17-05-2021 18:27,0.14,Partially cloudy,Partly cloudy throughout the day.
Chennai,18-05-2021,34.5,28.9,30.9,42.5,33.4,37.2,24.8,71.03,28.1,182.5,1006.1,43,6.8,18-05-2021 05:42,18-05-2021 18:28,0.18,Partially cloudy,Partly cloudy throughout the day.
Chennai,19-05-2021,33.9,28.1,30.6,45.5,32.2,37.4,25.2,73.27,27.4,182,1005.4,44.2,6.6,19-05-2021 05:42,19-05-2021 18:28,0.23,Partially cloudy,Partly cloudy throughout the day.
Chennai,20-05-2021,34.7,24.4,29.3,42.3,24.4,32.5,23.2,70.82,23.9,232,1005.9,50.1,5.9,20-05-2021 05:42,20-05-2021 18:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Chennai,21-05-2021,33.4,23.7,27.6,41.5,23.7,29.9,23.5,79.24,28,236.9,1006,71.6,5.8,21-05-2021 05:42,21-05-2021 18:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Chennai,22-05-2021,31.5,25.7,28.6,37.4,25.7,32,23.7,75.36,22,234.7,1005.3,89,6.1,22-05-2021 05:42,22-05-2021 18:29,0.39,Partially cloudy,Partly cloudy throughout the day.
Chennai,23-05-2021,33.3,27,30,40.1,29.2,34.8,23.8,70.53,16.8,227.7,1004.8,62.4,6.3,23-05-2021 05:41,23-05-2021 18:29,0.44,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-05-2021,34.7,28.5,31.4,42.2,33.7,37.2,24.3,67.07,25,248.8,1004,66.3,6,24-05-2021 05:41,24-05-2021 18:29,0.47,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-05-2021,36.9,27.5,31.9,43.2,30.8,36.6,22.9,59.72,25.9,238.1,1002.4,63.2,6.4,25-05-2021 05:41,25-05-2021 18:30,0.49,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-05-2021,38.7,27,32.3,44,28.8,36.2,22,56.25,25.9,251.1,1001.6,43.6,6.6,26-05-2021 05:41,26-05-2021 18:30,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,27-05-2021,37,29,31.9,40.8,31.4,35.2,21.4,55.27,21.1,201.1,1002.5,32.1,6.5,27-05-2021 05:41,27-05-2021 18:30,0.51,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-05-2021,35.7,27,30.5,40.3,28.8,33.4,21.2,59.2,21.4,201.1,1004.2,26.3,6.7,28-05-2021 05:41,28-05-2021 18:30,0.53,Partially cloudy,Partly cloudy throughout the day.
Chennai,29-05-2021,37.5,27.1,30.8,43.7,28.6,33.9,21.4,58.73,19.2,211.7,1005.2,26.5,6.4,29-05-2021 05:41,29-05-2021 18:31,0.56,Partially cloudy,Partly cloudy throughout the day.
Chennai,30-05-2021,36.7,26,30.6,42.7,26,33.5,21.2,58,20.5,225.9,1004.8,36,6.8,30-05-2021 05:41,30-05-2021 18:31,0.61,Partially cloudy,Partly cloudy throughout the day.
Chennai,31-05-2021,37.4,23,29.3,45.4,23,32.2,21.9,65.97,29.5,233.2,1003.8,36.7,6.4,31-05-2021 05:41,31-05-2021 18:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Chennai,01-06-2021,36.3,25,30,43.6,25,32.8,21.7,62.51,22.3,225.8,1004.2,33.1,6.8,01-06-2021 05:41,01-06-2021 18:32,0.71,Partially cloudy,Partly cloudy throughout the day.
Chennai,02-06-2021,37,26,30.5,47.6,26,35.8,23.9,69.01,22.3,190.7,1004.9,33.7,6.2,02-06-2021 05:41,02-06-2021 18:32,0.76,Partially cloudy,Partly cloudy throughout the day.
Chennai,03-06-2021,36,29,31.4,42,34.5,38.3,25.2,71.16,18.4,180.8,1006.3,47.1,6.1,03-06-2021 05:41,03-06-2021 18:32,0.81,Partially cloudy,Partly cloudy throughout the day.
Chennai,04-06-2021,34.5,28,30.8,45.3,32.7,37.6,25.3,73.44,22.3,173.1,1007.5,42.4,6.4,04-06-2021 05:41,04-06-2021 18:33,0.86,Partially cloudy,Partly cloudy throughout the day.
Chennai,05-06-2021,34.6,28,30.6,43.1,31.9,36.6,24.8,72.11,22.3,169,1006.9,46.9,6.4,05-06-2021 05:41,05-06-2021 18:33,0.9,Partially cloudy,Partly cloudy throughout the day.
Chennai,06-06-2021,34.4,26,30.1,41.6,26,34.4,23.4,68.43,20.5,204.3,1006.7,41,6.5,06-06-2021 05:41,06-06-2021 18:33,0.94,Partially cloudy,Partly cloudy throughout the day.
Chennai,07-06-2021,37,24.7,31.3,44.9,24.7,37.3,24.5,69.09,18.4,211.1,1006.3,52.5,6.3,07-06-2021 05:41,07-06-2021 18:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Chennai,08-06-2021,37,27,31.3,48.1,30.6,38.7,25.6,73.59,16.6,225.7,1005.6,63.3,5.7,08-06-2021 05:41,08-06-2021 18:34,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Chennai,09-06-2021,38,28,32.3,44.5,31.9,38.2,24,63.25,27.7,238.7,1004.3,51.5,6.4,09-06-2021 05:41,09-06-2021 18:34,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.
